# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 133K of event 'LLC-load-misses'
# Event count (approx.): 24616292
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                       
# ........  ...............  ...................  .............................................................................................................................................................................
#
     0.00%  GC Thread#5      libjvm.so            [.] ClassLoaderData::ChunkedHandleList::oops_do
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#12     libjvm.so            [.] G1PLABAllocator::allocate_direct_or_new_plab
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] dequeue_task_fair
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] __softirqentry_text_start
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __acct_update_integrals
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] native_sched_clock
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] up_read
     0.00%  GC Thread#11     libjvm.so            [.] G1GCPhaseTimes::record_or_add_thread_work_item
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  C1 CompilerThre  libjvm.so            [.] ciType::make
     0.00%  GC Thread#15     libjvm.so            [.] CollectedHeap::fill_with_dummy_object
     0.00%  GC Thread#8      [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] dequeue_task_fair
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] __softirqentry_text_start
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] read_tsc
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] trigger_load_balance
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] smp_call_function_many
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] mem_cgroup_uncharge
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] find_next_bit
     0.00%  G1 Refine#16     libjvm.so            [.] G1DirtyCardQueueSet::refine_buffer
     0.00%  C2 CompilerThre  libjvm.so            [.] ArrayCopyNode::make
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] _cond_resched
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] update_cfs_group
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] page_cpupid_xchg_last
     0.00%  C2 CompilerThre  libjvm.so            [.] GraphKit::record_profiled_parameters_for_speculation
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  G1 Refine#21     libjvm.so            [.] PtrQueueSet::deallocate_buffer
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] read_tsc
     0.00%  GC Thread#22     libpthread-2.28.so   [.] __lll_unlock_wake
     0.00%  GC Thread#10     libjvm.so            [.] G1MergeHeapRootsTask::work
     0.00%  G1 Refine#9      libjvm.so            [.] oopDesc::size
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __mod_zone_page_state
     0.00%  GC Thread#19     libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#17     libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] dequeue_task_fair
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] update_curr
     0.00%  G1 Refine#3      [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#10     libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceRefKlass, narrowOop>
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] hrtimer_active
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  C1 CompilerThre  libjvm.so            [.] BranchData::cell_count
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] get_unmapped_area
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __update_idle_core
     0.00%  C2 CompilerThre  [vdso]               [.] __vdso_clock_gettime
     0.00%  VM Thread        libc-2.28.so         [.] cfree@GLIBC_2.2.5
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] update_load_avg
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::global_code_motion
     0.00%  C1 CompilerThre  libc-2.28.so         [.] _IO_fgets
     0.00%  java             libjvm.so            [.] vframeArray::fill_in
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] rcu_nmi_exit
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] __do_page_fault
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] mod_node_page_state
     0.00%  GC Thread#7      libjvm.so            [.] GenerateOopMap::interp_bb
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] get_futex_key
     0.00%  GC Thread#0      libjvm.so            [.] os::elapsedTime
     0.00%  GC Thread#11     libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] rb_insert_color_cached
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] interrupt_entry
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] number
     0.00%  GC Thread#18     libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] llist_add_batch
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] putback_lru_page
     0.00%  java             [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] ret_from_intr
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] dequeue_task_fair
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] nohz_balance_exit_idle
     0.00%  G1 Refine#8      libjvm.so            [.] calc_thresholds
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  java             [nfs]                [k] nfs_do_lookup_revalidate
     0.00%  GC Thread#11     libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#10     libjvm.so            [.] ReferenceProcessor::discover_reference
     0.00%  C1 CompilerThre  libjvm.so            [.] LinkResolver::resolve_static_call_or_null
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] __free_pages_ok
     0.00%  C2 CompilerThre  libjvm.so            [.] Arena::Arena
     0.00%  C1 CompilerThre  libjvm.so            [.] ciSymbol::ciSymbol
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] lock_page_memcg
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] do_futex
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __raw_spin_unlock
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  C1 CompilerThre  libjvm.so            [.] ciMethodData::ciMethodData
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  G1 Refine#7      ld-2.28.so           [.] __tls_get_addr
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#21     libjvm.so            [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<ObjArrayKlass, narrowOop>
     0.00%  GC Thread#18     libjvm.so            [.] G1MergeHeapRootsTask::work
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] clear_subpage
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] try_charge
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#9      libjvm.so            [.] CompositeElapsedCounterSource::now
     0.00%  G1 Refine#4      libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  java             libjvm.so            [.] InterpreterRuntime::resolve_from_cache
     0.00%  G1 Refine#7      libjvm.so            [.] os::elapsed_counter
     0.00%  GC Thread#1      [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#9      [vdso]               [.] __vdso_clock_gettime
     0.00%  G1 Refine#5      [vdso]               [.] 0x00000000000009f9
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] alloc_pages_vma
     0.00%  GC Thread#10     libjvm.so            [.] G1ScanEvacuatedObjClosure::do_oop_work<narrowOop>
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] task_numa_fault
     0.00%  java             [kernel.kallsyms]    [k] percpu_counter_add_batch
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] memcg_stat_show
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __hrtimer_init
     0.00%  GC Thread#19     libjvm.so            [.] OopOopIterateDispatch<G1ScanCardClosure>::Table::oop_oop_iterate<InstanceMirrorKlass, narrowOop>
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __update_idle_core
     0.00%  GC Thread#0      libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  java             libjvm.so            [.] G1DirtyCardQueueSet::handle_completed_buffer
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] plist_add
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] native_sched_clock
     0.00%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::try_inline_intrinsics
     0.00%  G1 Refine#1      libjvm.so            [.] PtrQueueSet::deallocate_buffer
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] __task_pid_nr_ns
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] intel_pmu_event_map
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  java             [kernel.kallsyms]    [k] account_system_index_time
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] __perf_event_task_sched_out
     0.00%  java             [kernel.kallsyms]    [k] task_tick_fair
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] memcg_check_events
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] page_add_file_rmap
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] native_apic_msr_eoi_write
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] mutex_unlock
     0.00%  java             libjvm.so            [.] Method::is_not_compilable
     0.00%  Service Thread   [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  G1 Refine#0      libjvm.so            [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] entry_SYSCALL_64
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] memset
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] find_next_bit
     0.00%  java             libelf-0.176.so      [.] gelf_getshdr
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] memset_erms
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] native_sched_clock
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] irq_enter
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] llist_add_batch
     0.00%  G1 Refine#14     libpthread-2.28.so   [.] __deallocate_stack
     0.00%  DPU_POLL_0002    ld-2.28.so           [.] _dl_fixup
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] perf_group_attach
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] load_balance
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] do_futex
     0.00%  VM Thread        libjvm.so            [.] FreeRegionList::~FreeRegionList
     0.00%  G1 Refine#10     libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  java             libdpu.so.0.0        [.] dpu_get_program@plt
     0.00%  GC Thread#13     libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] find_next_bit
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.00%  G1 Refine#9      libjvm.so            [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<ObjArrayKlass, narrowOop>
     0.00%  C1 CompilerThre  libjvm.so            [.] LinkResolver::check_method_accessability
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] get_futex_key
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] scheduler_tick
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#17     libpthread-2.28.so   [.] pthread_cond_broadcast@@GLIBC_2.3.2
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] migrate_page_copy
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] run_timer_softirq
     0.00%  java             perf-19084.map       [.] void java.util.Formatter$FormatSpecifier.printString(java.lang.Object, java.util.Locale)
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] account_entity_dequeue
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.00%  GC Thread#6      libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  VM Thread        [kernel.kallsyms]    [k] copy_user_enhanced_fast_string
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] account_user_time
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] rcu_bh_qs
     0.00%  C2 CompilerThre  libjvm.so            [.] ciMethodData::bci_to_extra_data
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] smp_apic_timer_interrupt
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  GC Thread#8      libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  C2 CompilerThre  libjvm.so            [.] Matcher::init_spill_mask
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] retint_user
     0.00%  GC Thread#15     libjvm.so            [.] ObjArrayAllocator::initialize
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] tick_program_event
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] __dec_node_page_state
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] uncharge_batch
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] smp_call_function_many
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] error_entry
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __schedule
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] _raw_spin_trylock
     0.00%  G1 Refine#2      [vdso]               [.] 0x00000000000009f9
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] native_sched_clock
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] page_counter_cancel
     0.00%  Common-Cleaner   [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] task_tick_fair
     0.00%  G1 Refine#13     libjvm.so            [.] G1CardCounts::is_hot
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __acct_update_integrals
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] update_curr
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] migrate_page_copy
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] list_add_event
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  C1 CompilerThre  libjvm.so            [.] CompileTask::print_ul
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] account_entity_enqueue
     0.00%  GC Thread#21     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  java             libjvm.so            [.] PerfDataManager::destroy
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  C1 CompilerThre  libjvm.so            [.] java_lang_ClassLoader::non_reflection_class_loader
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeAryPtr::xdual
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] read_tsc
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  G1 Refine#1      libjvm.so            [.] pthread_mutex_lock@plt
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] _cond_resched
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] __slab_alloc
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] read_tsc
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] read_tsc
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] cpu_load_update
     0.00%  GC Thread#18     libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __rwsem_mark_wake
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#16     libjvm.so            [.] YoungGCTracer::should_report_promotion_events
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __mod_node_page_state
